song_id,song_name,artist_id,genre,duration_ms
S02528,Song 02528,A0257,classical,157349
S02529,Song 02529,A0006,latin,165704
S02530,Song 02530,A0056,latin,168536
S02531,Song 02531,A0353,r_and_b,285856
S02532,Song 02532,A0293,pop,194007
S02533,Song 02533,A0095,r_and_b,299432
S02534,Song 02534,A0185,country,187775
S02535,Song 02535,A0393,rock,167644
S02536,Song 02536,A0262,country,215486
S02537,Song 02537,A0118,latin,337401
S02538,Song 02538,A0290,r_and_b,142736
S02539,Song 02539,A0049,jazz,242408
S02540,Song 02540,A0148,classical,279367
S02541,Song 02541,A0026,reggaeton,283484
S02542,Song 02542,A0132,r_and_b,188447
S02543,Song 02543,A0042,metal,255849
S02544,Song 02544,A0317,country,238404
S02545,Song 02545,A0143,latin,339044
S02546,Song 02546,A0166,electronic,235184
S02547,Song 02547,A0105,hip_hop,206292
S02548,Song 02548,A0205,jazz,171568
S02549,Song 02549,A0001,metal,237889
S02550,Song 02550,A0245,latin,112079
S02551,Song 02551,A0194,jazz,78698
S02552,Song 02552,A0086,indie_rock,165316
S02553,Song 02553,A0331,jazz,279736
S02554,Song 02554,A0336,reggaeton,231211
S02555,Song 02555,A0013,classical,200374
S02556,Song 02556,A0033,metal,362576
S02557,Song 02557,A0120,reggaeton,235719
S02558,Song 02558,A0381,r_and_b,287593
S02559,Song 02559,A0293,pop,243254
S02560,Song 02560,A0261,classical,184247
S02561,Song 02561,A0032,electronic,252218
S02562,Song 02562,A0086,indie_rock,187308
S02563,Song 02563,A0318,hip_hop,99738
S02564,Song 02564,A0315,pop,187253
S02565,Song 02565,A0135,indie_rock,115683
S02566,Song 02566,A0328,electronic,244932
S02567,Song 02567,A0003,country,224814
S02568,Song 02568,A0179,hip_hop,168814
S02569,Song 02569,A0037,classical,109800
S02570,Song 02570,A0259,electronic,156307
S02571,Song 02571,A0203,classical,264274
S02572,Song 02572,A0017,metal,245188
S02573,Song 02573,A0064,classical,266345
S02574,Song 02574,A0193,jazz,140597
S02575,Song 02575,A0174,jazz,315615
S02576,Song 02576,A0388,hip_hop,289697
S02577,Song 02577,A0333,jazz,230133
S02578,Song 02578,A0009,reggaeton,200135
S02579,Song 02579,A0249,rock,316581
S02580,Song 02580,A0157,electronic,191000
S02581,Song 02581,A0180,indie_rock,277848
S02582,Song 02582,A0303,hip_hop,148577
S02583,Song 02583,A0298,electronic,291376
S02584,Song 02584,A0110,r_and_b,315152
S02585,Song 02585,A0075,reggaeton,195320
S02586,Song 02586,A0012,electronic,139671
S02587,Song 02587,A0264,latin,110952
S02588,Song 02588,A0168,reggaeton,213000
S02589,Song 02589,A0278,rock,212438
S02590,Song 02590,A0369,electronic,248843
S02591,Song 02591,A0204,rock,158681
S02592,Song 02592,A0329,reggaeton,174201
S02593,Song 02593,A0252,classical,273471
S02594,Song 02594,A0383,jazz,209819
S02595,Song 02595,A0371,reggaeton,235243
S02596,Song 02596,A0026,reggaeton,321912
S02597,Song 02597,A0015,jazz,111923
S02598,Song 02598,A0094,indie_rock,342562
S02599,Song 02599,A0307,hip_hop,235727
S02600,Song 02600,A0373,rock,201748
S02601,Song 02601,A0268,electronic,185201
S02602,Song 02602,A0384,rock,303360
S02603,Song 02603,A0077,rock,167256
S02604,Song 02604,A0186,reggaeton,323989
S02605,Song 02605,A0130,hip_hop,254205
S02606,Song 02606,A0003,country,172724
S02607,Song 02607,A0166,electronic,226349
S02608,Song 02608,A0230,r_and_b,325505
S02609,Song 02609,A0339,hip_hop,175379
S02610,Song 02610,A0354,pop,221771
S02611,Song 02611,A0163,pop,246821
S02612,Song 02612,A0148,classical,105960
S02613,Song 02613,A0313,electronic,238334
S02614,Song 02614,A0368,indie_rock,168281
S02615,Song 02615,A0144,pop,102786
S02616,Song 02616,A0005,latin,202769
S02617,Song 02617,A0056,latin,222109
S02618,Song 02618,A0306,r_and_b,245403
S02619,Song 02619,A0032,electronic,247179
S02620,Song 02620,A0032,electronic,88227
S02621,Song 02621,A0310,r_and_b,163667
S02622,Song 02622,A0361,r_and_b,206301
S02623,Song 02623,A0380,r_and_b,308889
S02624,Song 02624,A0190,metal,316620
S02625,Song 02625,A0049,jazz,269662
S02626,Song 02626,A0299,pop,258944
S02627,Song 02627,A0130,hip_hop,259881
S02628,Song 02628,A0014,r_and_b,159521
S02629,Song 02629,A0383,jazz,155036
S02630,Song 02630,A0271,latin,165135
S02631,Song 02631,A0082,metal,332865
S02632,Song 02632,A0042,metal,244962
S02633,Song 02633,A0034,latin,345697
S02634,Song 02634,A0179,hip_hop,281570
S02635,Song 02635,A0285,metal,199531
S02636,Song 02636,A0209,classical,161367
S02637,Song 02637,A0178,pop,144783
S02638,Song 02638,A0319,latin,273053
S02639,Song 02639,A0284,latin,308464
S02640,Song 02640,A0167,jazz,148200
S02641,Song 02641,A0294,metal,235084
S02642,Song 02642,A0042,metal,83846
S02643,Song 02643,A0066,latin,342395
S02644,Song 02644,A0262,country,305399
S02645,Song 02645,A0292,latin,166293
S02646,Song 02646,A0012,electronic,313390
S02647,Song 02647,A0013,classical,88206
S02648,Song 02648,A0043,electronic,259435
S02649,Song 02649,A0057,country,364005
S02650,Song 02650,A0202,rock,212462
S02651,Song 02651,A0121,classical,260674
S02652,Song 02652,A0195,classical,155401
S02653,Song 02653,A0232,classical,129695
S02654,Song 02654,A0029,latin,213374
S02655,Song 02655,A0170,electronic,77900
S02656,Song 02656,A0039,reggaeton,246178
S02657,Song 02657,A0335,classical,261161
S02658,Song 02658,A0309,reggaeton,171414
S02659,Song 02659,A0187,rock,211469
S02660,Song 02660,A0263,electronic,257169
S02661,Song 02661,A0327,indie_rock,182952
S02662,Song 02662,A0141,hip_hop,55991
S02663,Song 02663,A0004,jazz,233581
S02664,Song 02664,A0340,country,201976
S02665,Song 02665,A0147,indie_rock,220646
S02666,Song 02666,A0068,jazz,245406
S02667,Song 02667,A0266,r_and_b,271959
S02668,Song 02668,A0318,hip_hop,211638
S02669,Song 02669,A0155,latin,232321
S02670,Song 02670,A0042,metal,133410
S02671,Song 02671,A0205,jazz,235116
S02672,Song 02672,A0355,rock,234836
S02673,Song 02673,A0030,latin,319382
S02674,Song 02674,A0224,electronic,221091
S02675,Song 02675,A0397,rock,155363
S02676,Song 02676,A0145,pop,234348
S02677,Song 02677,A0153,rock,162994
S02678,Song 02678,A0081,r_and_b,273690
S02679,Song 02679,A0262,country,146810
S02680,Song 02680,A0040,classical,267384
S02681,Song 02681,A0219,country,148773
S02682,Song 02682,A0149,electronic,242267
S02683,Song 02683,A0033,metal,200889
S02684,Song 02684,A0289,metal,267138
S02685,Song 02685,A0304,latin,199287
S02686,Song 02686,A0252,classical,330214
S02687,Song 02687,A0389,metal,233828
S02688,Song 02688,A0188,rock,351101
S02689,Song 02689,A0268,electronic,216827
S02690,Song 02690,A0083,indie_rock,175010
S02691,Song 02691,A0117,rock,118859
S02692,Song 02692,A0360,reggaeton,199835
S02693,Song 02693,A0204,rock,314589
S02694,Song 02694,A0099,pop,295374
S02695,Song 02695,A0115,hip_hop,214031
S02696,Song 02696,A0101,jazz,192002
S02697,Song 02697,A0166,electronic,164497
S02698,Song 02698,A0287,indie_rock,77303
S02699,Song 02699,A0088,reggaeton,210616
S02700,Song 02700,A0232,classical,221462
S02701,Song 02701,A0362,latin,44506
S02702,Song 02702,A0148,classical,214311
S02703,Song 02703,A0386,classical,279692
S02704,Song 02704,A0124,latin,196081
S02705,Song 02705,A0366,latin,158463
S02706,Song 02706,A0377,indie_rock,132359
S02707,Song 02707,A0239,pop,254109
S02708,Song 02708,A0196,classical,120481
S02709,Song 02709,A0144,pop,206314
S02710,Song 02710,A0035,jazz,277667
S02711,Song 02711,A0349,hip_hop,257744
S02712,Song 02712,A0124,latin,180207
S02713,Song 02713,A0229,reggaeton,354400
S02714,Song 02714,A0383,jazz,281888
S02715,Song 02715,A0399,latin,195475
S02716,Song 02716,A0041,hip_hop,295446
S02717,Song 02717,A0115,hip_hop,190884
S02718,Song 02718,A0226,country,209823
S02719,Song 02719,A0055,electronic,196591
S02720,Song 02720,A0003,country,224138
S02721,Song 02721,A0211,pop,203072
S02722,Song 02722,A0313,electronic,224851
S02723,Song 02723,A0185,country,182093
S02724,Song 02724,A0154,pop,117286
S02725,Song 02725,A0028,r_and_b,327493
S02726,Song 02726,A0303,hip_hop,288762
S02727,Song 02727,A0362,latin,175793
S02728,Song 02728,A0338,r_and_b,274713
S02729,Song 02729,A0005,latin,103590
S02730,Song 02730,A0241,metal,175637
S02731,Song 02731,A0153,rock,194907
S02732,Song 02732,A0025,country,365559
S02733,Song 02733,A0155,latin,271880
S02734,Song 02734,A0113,country,117960
S02735,Song 02735,A0120,reggaeton,298507
S02736,Song 02736,A0168,reggaeton,200910
S02737,Song 02737,A0129,electronic,144540
S02738,Song 02738,A0308,electronic,199835
S02739,Song 02739,A0073,pop,228010
S02740,Song 02740,A0105,hip_hop,218333
S02741,Song 02741,A0245,latin,250603
S02742,Song 02742,A0071,latin,134422
S02743,Song 02743,A0313,electronic,128211
S02744,Song 02744,A0080,indie_rock,121744
S02745,Song 02745,A0271,latin,222067
S02746,Song 02746,A0199,jazz,122442
S02747,Song 02747,A0341,metal,43459
S02748,Song 02748,A0304,latin,108174
S02749,Song 02749,A0340,country,223621
S02750,Song 02750,A0381,r_and_b,310180
S02751,Song 02751,A0183,jazz,189916
S02752,Song 02752,A0228,r_and_b,223008
S02753,Song 02753,A0296,country,30000
S02754,Song 02754,A0332,electronic,156129
S02755,Song 02755,A0259,electronic,216725
S02756,Song 02756,A0376,rock,81532
S02757,Song 02757,A0220,hip_hop,136567
S02758,Song 02758,A0240,country,116989
S02759,Song 02759,A0075,reggaeton,152218
S02760,Song 02760,A0372,hip_hop,184587
S02761,Song 02761,A0328,electronic,270564
S02762,Song 02762,A0203,classical,264782
S02763,Song 02763,A0021,electronic,222586
S02764,Song 02764,A0209,classical,289555
S02765,Song 02765,A0294,metal,275580
S02766,Song 02766,A0209,classical,195918
S02767,Song 02767,A0275,indie_rock,277354
S02768,Song 02768,A0064,classical,163358
S02769,Song 02769,A0041,hip_hop,176304
S02770,Song 02770,A0034,latin,178106
S02771,Song 02771,A0064,classical,306570
S02772,Song 02772,A0286,indie_rock,328446
S02773,Song 02773,A0376,rock,206725
S02774,Song 02774,A0013,classical,170862
S02775,Song 02775,A0305,electronic,325960
S02776,Song 02776,A0205,jazz,131601
S02777,Song 02777,A0137,country,286276
S02778,Song 02778,A0396,country,285645
S02779,Song 02779,A0298,electronic,159164
S02780,Song 02780,A0152,jazz,267935
S02781,Song 02781,A0307,hip_hop,156505
S02782,Song 02782,A0285,metal,230327
S02783,Song 02783,A0302,electronic,185441
S02784,Song 02784,A0156,metal,236214
S02785,Song 02785,A0203,classical,186440
S02786,Song 02786,A0137,country,154764
S02787,Song 02787,A0049,jazz,225559
S02788,Song 02788,A0272,r_and_b,252642
S02789,Song 02789,A0071,latin,237128
S02790,Song 02790,A0321,reggaeton,143534
S02791,Song 02791,A0323,hip_hop,314511
S02792,Song 02792,A0082,metal,187804
S02793,Song 02793,A0006,latin,246908
S02794,Song 02794,A0273,metal,121876
S02795,Song 02795,A0367,pop,221899
S02796,Song 02796,A0125,country,169005
S02797,Song 02797,A0234,pop,202821
S02798,Song 02798,A0009,reggaeton,270121
S02799,Song 02799,A0254,jazz,198737
S02800,Song 02800,A0178,pop,204162
S02801,Song 02801,A0392,rock,270035
S02802,Song 02802,A0276,r_and_b,262529
S02803,Song 02803,A0355,rock,173141
S02804,Song 02804,A0173,metal,188791
S02805,Song 02805,A0266,r_and_b,199882
S02806,Song 02806,A0266,r_and_b,169434
S02807,Song 02807,A0265,classical,187036
S02808,Song 02808,A0278,rock,263492
S02809,Song 02809,A0388,hip_hop,166040
S02810,Song 02810,A0182,pop,241036
S02811,Song 02811,A0379,rock,165205
S02812,Song 02812,A0259,electronic,100319
S02813,Song 02813,A0017,metal,220947
S02814,Song 02814,A0147,indie_rock,238153
S02815,Song 02815,A0199,jazz,245649
S02816,Song 02816,A0391,classical,237730
S02817,Song 02817,A0208,hip_hop,233280
S02818,Song 02818,A0290,r_and_b,100222
S02819,Song 02819,A0089,reggaeton,207290
S02820,Song 02820,A0005,latin,271037
S02821,Song 02821,A0330,hip_hop,263234
S02822,Song 02822,A0349,hip_hop,188534
S02823,Song 02823,A0139,rock,231934
S02824,Song 02824,A0336,reggaeton,260061
S02825,Song 02825,A0271,latin,208034
S02826,Song 02826,A0349,hip_hop,232707
S02827,Song 02827,A0301,latin,271198
S02828,Song 02828,A0190,metal,244179
S02829,Song 02829,A0399,latin,195556
S02830,Song 02830,A0030,latin,120216
S02831,Song 02831,A0350,rock,174979
S02832,Song 02832,A0291,rock,302663
S02833,Song 02833,A0209,classical,230523
S02834,Song 02834,A0163,pop,307160
S02835,Song 02835,A0119,rock,209163
S02836,Song 02836,A0172,classical,330026
S02837,Song 02837,A0141,hip_hop,157133
S02838,Song 02838,A0074,reggaeton,88007
S02839,Song 02839,A0052,reggaeton,256362
S02840,Song 02840,A0398,jazz,205085
S02841,Song 02841,A0118,latin,258110
S02842,Song 02842,A0185,country,371207
S02843,Song 02843,A0359,electronic,235590
S02844,Song 02844,A0079,electronic,265008
S02845,Song 02845,A0146,r_and_b,69030
S02846,Song 02846,A0206,metal,231441
S02847,Song 02847,A0386,classical,177126
S02848,Song 02848,A0348,classical,212064
S02849,Song 02849,A0022,country,296434
S02850,Song 02850,A0272,r_and_b,288399
S02851,Song 02851,A0051,reggaeton,141873
S02852,Song 02852,A0351,r_and_b,224961
S02853,Song 02853,A0320,classical,316755
S02854,Song 02854,A0363,electronic,295135
S02855,Song 02855,A0312,pop,392719
S02856,Song 02856,A0367,pop,144443
S02857,Song 02857,A0312,pop,249981
S02858,Song 02858,A0341,metal,134132
S02859,Song 02859,A0266,r_and_b,333428
S02860,Song 02860,A0312,pop,284147
S02861,Song 02861,A0387,r_and_b,327453
S02862,Song 02862,A0229,reggaeton,219229
S02863,Song 02863,A0337,pop,318977
S02864,Song 02864,A0257,classical,99472
S02865,Song 02865,A0219,country,250304
S02866,Song 02866,A0213,classical,159543
S02867,Song 02867,A0346,latin,189378
S02868,Song 02868,A0143,latin,158591
S02869,Song 02869,A0056,latin,238630
S02870,Song 02870,A0316,metal,212203
S02871,Song 02871,A0273,metal,154376
S02872,Song 02872,A0033,metal,181761
S02873,Song 02873,A0283,latin,321001
S02874,Song 02874,A0354,pop,209367
S02875,Song 02875,A0386,classical,281743
S02876,Song 02876,A0018,country,140273
S02877,Song 02877,A0258,reggaeton,254588
S02878,Song 02878,A0164,classical,360656
S02879,Song 02879,A0057,country,185536
S02880,Song 02880,A0186,reggaeton,318752
S02881,Song 02881,A0156,metal,147451
S02882,Song 02882,A0308,electronic,184291
S02883,Song 02883,A0337,pop,190354
S02884,Song 02884,A0266,r_and_b,301655
S02885,Song 02885,A0064,classical,186287
S02886,Song 02886,A0114,electronic,238213
S02887,Song 02887,A0246,country,238593
S02888,Song 02888,A0356,metal,273626
S02889,Song 02889,A0378,pop,265600
S02890,Song 02890,A0363,electronic,268366
S02891,Song 02891,A0298,electronic,174737
S02892,Song 02892,A0184,electronic,257525
S02893,Song 02893,A0400,metal,167082
S02894,Song 02894,A0252,classical,292302
S02895,Song 02895,A0386,classical,370152
S02896,Song 02896,A0380,r_and_b,276464
S02897,Song 02897,A0235,metal,178373
S02898,Song 02898,A0230,r_and_b,245050
S02899,Song 02899,A0190,metal,332377
S02900,Song 02900,A0347,pop,197244
S02901,Song 02901,A0242,electronic,206731
S02902,Song 02902,A0014,r_and_b,96933
S02903,Song 02903,A0111,latin,245472
S02904,Song 02904,A0044,latin,248797
S02905,Song 02905,A0254,jazz,271671
S02906,Song 02906,A0358,latin,241161
S02907,Song 02907,A0084,r_and_b,182692
S02908,Song 02908,A0174,jazz,198947
S02909,Song 02909,A0079,electronic,292897
S02910,Song 02910,A0197,pop,157111
S02911,Song 02911,A0128,electronic,276612
S02912,Song 02912,A0177,pop,297576
S02913,Song 02913,A0359,electronic,204134
S02914,Song 02914,A0118,latin,167239
S02915,Song 02915,A0349,hip_hop,300840
S02916,Song 02916,A0188,rock,165757
S02917,Song 02917,A0234,pop,248162
S02918,Song 02918,A0388,hip_hop,228710
S02919,Song 02919,A0275,indie_rock,357222
S02920,Song 02920,A0395,electronic,127572
S02921,Song 02921,A0013,classical,242350
S02922,Song 02922,A0051,reggaeton,219780
S02923,Song 02923,A0175,classical,109713
S02924,Song 02924,A0218,indie_rock,286984
S02925,Song 02925,A0178,pop,269296
S02926,Song 02926,A0204,rock,309093
S02927,Song 02927,A0375,latin,230350
S02928,Song 02928,A0058,electronic,207139
S02929,Song 02929,A0259,electronic,41326
S02930,Song 02930,A0102,metal,206388
S02931,Song 02931,A0349,hip_hop,272904
S02932,Song 02932,A0116,electronic,254994
S02933,Song 02933,A0328,electronic,279662
S02934,Song 02934,A0068,jazz,272282
S02935,Song 02935,A0071,latin,224785
S02936,Song 02936,A0316,metal,280173
S02937,Song 02937,A0130,hip_hop,298815
S02938,Song 02938,A0348,classical,336242
S02939,Song 02939,A0040,classical,295118
S02940,Song 02940,A0256,classical,136520
S02941,Song 02941,A0306,r_and_b,213034
S02942,Song 02942,A0394,classical,191601
S02943,Song 02943,A0378,pop,207883
S02944,Song 02944,A0391,classical,208212
S02945,Song 02945,A0087,classical,191923
S02946,Song 02946,A0092,indie_rock,249767
S02947,Song 02947,A0215,pop,172410
S02948,Song 02948,A0250,metal,278800
S02949,Song 02949,A0182,pop,195545
S02950,Song 02950,A0106,country,258901
S02951,Song 02951,A0050,reggaeton,332101
S02952,Song 02952,A0225,jazz,179816
S02953,Song 02953,A0395,electronic,172823
S02954,Song 02954,A0189,r_and_b,246856
S02955,Song 02955,A0227,reggaeton,181539
S02956,Song 02956,A0227,reggaeton,300728
S02957,Song 02957,A0120,reggaeton,178389
S02958,Song 02958,A0384,rock,140043
S02959,Song 02959,A0221,electronic,108501
S02960,Song 02960,A0340,country,252827
S02961,Song 02961,A0040,classical,221645
S02962,Song 02962,A0129,electronic,252345
S02963,Song 02963,A0126,country,184533
S02964,Song 02964,A0017,metal,291136
S02965,Song 02965,A0162,rock,254630
S02966,Song 02966,A0265,classical,251231
S02967,Song 02967,A0079,electronic,196082
S02968,Song 02968,A0159,latin,276422
S02969,Song 02969,A0183,jazz,283766
S02970,Song 02970,A0252,classical,222005
S02971,Song 02971,A0163,pop,193108
S02972,Song 02972,A0168,reggaeton,125931
S02973,Song 02973,A0156,metal,228781
S02974,Song 02974,A0059,indie_rock,243245
S02975,Song 02975,A0261,classical,83489
S02976,Song 02976,A0071,latin,282586
S02977,Song 02977,A0104,pop,221111
S02978,Song 02978,A0117,rock,248288
S02979,Song 02979,A0147,indie_rock,216322
S02980,Song 02980,A0315,pop,240420
S02981,Song 02981,A0102,metal,156423
S02982,Song 02982,A0129,electronic,254402
S02983,Song 02983,A0108,jazz,310490
S02984,Song 02984,A0398,jazz,221233
S02985,Song 02985,A0099,pop,283568
S02986,Song 02986,A0314,latin,285440
S02987,Song 02987,A0051,reggaeton,218033
S02988,Song 02988,A0362,latin,250896
S02989,Song 02989,A0285,metal,281800
S02990,Song 02990,A0189,r_and_b,304994
S02991,Song 02991,A0043,electronic,224091
S02992,Song 02992,A0189,r_and_b,222714
S02993,Song 02993,A0308,electronic,255051
S02994,Song 02994,A0015,jazz,299504
S02995,Song 02995,A0226,country,140157
S02996,Song 02996,A0248,electronic,209063
S02997,Song 02997,A0108,jazz,194947
S02998,Song 02998,A0356,metal,201490
S02999,Song 02999,A0244,jazz,214855
S03000,Song 03000,A0038,indie_rock,407105
S03001,Song 03001,A0097,rock,314979
S03002,Song 03002,A0206,metal,207081
S03003,Song 03003,A0189,r_and_b,159998
S03004,Song 03004,A0333,jazz,219130
S03005,Song 03005,A0238,jazz,300662
S03006,Song 03006,A0326,country,228362
S03007,Song 03007,A0158,jazz,402169
S03008,Song 03008,A0283,latin,206281
S03009,Song 03009,A0345,jazz,229459
S03010,Song 03010,A0158,jazz,182153
S03011,Song 03011,A0027,rock,206815
S03012,Song 03012,A0103,indie_rock,200375
S03013,Song 03013,A0278,rock,204440
S03014,Song 03014,A0104,pop,171214
S03015,Song 03015,A0164,classical,227541
S03016,Song 03016,A0044,latin,321081
S03017,Song 03017,A0316,metal,238523
S03018,Song 03018,A0270,classical,268581
S03019,Song 03019,A0131,pop,192193
S03020,Song 03020,A0154,pop,236101
S03021,Song 03021,A0162,rock,355353
S03022,Song 03022,A0299,pop,235026
S03023,Song 03023,A0388,hip_hop,231851
S03024,Song 03024,A0357,indie_rock,222836
S03025,Song 03025,A0378,pop,338039
S03026,Song 03026,A0006,latin,225390
S03027,Song 03027,A0211,pop,174769
S03028,Song 03028,A0119,rock,190443
S03029,Song 03029,A0316,metal,160301
S03030,Song 03030,A0238,jazz,229802
S03031,Song 03031,A0238,jazz,240501
S03032,Song 03032,A0206,metal,253017
S03033,Song 03033,A0062,jazz,212399
S03034,Song 03034,A0260,rock,306386
S03035,Song 03035,A0337,pop,94613
S03036,Song 03036,A0369,electronic,122561
S03037,Song 03037,A0113,country,279721
S03038,Song 03038,A0084,r_and_b,193058
S03039,Song 03039,A0104,pop,294021
S03040,Song 03040,A0204,rock,193770
S03041,Song 03041,A0296,country,234442
S03042,Song 03042,A0035,jazz,171881
S03043,Song 03043,A0223,indie_rock,280417
S03044,Song 03044,A0187,rock,128303
S03045,Song 03045,A0047,rock,140475
S03046,Song 03046,A0177,pop,330248
S03047,Song 03047,A0155,latin,329913
S03048,Song 03048,A0006,latin,182062
S03049,Song 03049,A0166,electronic,145756
S03050,Song 03050,A0119,rock,228647
S03051,Song 03051,A0134,rock,128293
S03052,Song 03052,A0331,jazz,231887
S03053,Song 03053,A0244,jazz,146938
S03054,Song 03054,A0208,hip_hop,319709
S03055,Song 03055,A0155,latin,68883
S03056,Song 03056,A0180,indie_rock,262188
S03057,Song 03057,A0168,reggaeton,161092
S03058,Song 03058,A0186,reggaeton,220323
S03059,Song 03059,A0287,indie_rock,158563
S03060,Song 03060,A0309,reggaeton,256619
S03061,Song 03061,A0107,hip_hop,360447
S03062,Song 03062,A0038,indie_rock,233328
S03063,Song 03063,A0060,indie_rock,112174
S03064,Song 03064,A0216,metal,269299
S03065,Song 03065,A0353,r_and_b,119774
S03066,Song 03066,A0028,r_and_b,208783
S03067,Song 03067,A0329,reggaeton,175273
S03068,Song 03068,A0318,hip_hop,259769
S03069,Song 03069,A0287,indie_rock,205098
S03070,Song 03070,A0159,latin,209291
S03071,Song 03071,A0081,r_and_b,130055
S03072,Song 03072,A0103,indie_rock,180375
S03073,Song 03073,A0070,hip_hop,237780
S03074,Song 03074,A0149,electronic,207093
S03075,Song 03075,A0287,indie_rock,145462
S03076,Song 03076,A0265,classical,185413
S03077,Song 03077,A0382,metal,317025
S03078,Song 03078,A0349,hip_hop,267043
S03079,Song 03079,A0129,electronic,158526
S03080,Song 03080,A0310,r_and_b,179564
S03081,Song 03081,A0153,rock,240444
S03082,Song 03082,A0394,classical,118735
S03083,Song 03083,A0349,hip_hop,240846
S03084,Song 03084,A0113,country,218934
S03085,Song 03085,A0148,classical,164447
S03086,Song 03086,A0077,rock,196197
S03087,Song 03087,A0380,r_and_b,198220
S03088,Song 03088,A0227,reggaeton,269911
S03089,Song 03089,A0128,electronic,334466
S03090,Song 03090,A0045,indie_rock,328953
S03091,Song 03091,A0118,latin,179906
S03092,Song 03092,A0073,pop,157491
S03093,Song 03093,A0104,pop,221357
S03094,Song 03094,A0258,reggaeton,341393
S03095,Song 03095,A0373,rock,195597
S03096,Song 03096,A0349,hip_hop,371404
S03097,Song 03097,A0387,r_and_b,236753
S03098,Song 03098,A0292,latin,249856
S03099,Song 03099,A0106,country,260671
S03100,Song 03100,A0018,country,195764
S03101,Song 03101,A0021,electronic,353137
S03102,Song 03102,A0385,latin,238507
S03103,Song 03103,A0204,rock,179147
S03104,Song 03104,A0320,classical,183263
S03105,Song 03105,A0318,hip_hop,224198
S03106,Song 03106,A0244,jazz,188456
S03107,Song 03107,A0361,r_and_b,266378
S03108,Song 03108,A0250,metal,150191
S03109,Song 03109,A0198,latin,231968
S03110,Song 03110,A0144,pop,249402
S03111,Song 03111,A0255,classical,190229
S03112,Song 03112,A0118,latin,223715
S03113,Song 03113,A0193,jazz,125358
S03114,Song 03114,A0288,jazz,182108
S03115,Song 03115,A0245,latin,211374
S03116,Song 03116,A0057,country,216822
S03117,Song 03117,A0142,indie_rock,170338
S03118,Song 03118,A0337,pop,237688
S03119,Song 03119,A0085,jazz,317335
S03120,Song 03120,A0215,pop,318778
S03121,Song 03121,A0205,jazz,196698
S03122,Song 03122,A0251,r_and_b,182983
S03123,Song 03123,A0101,jazz,259838
S03124,Song 03124,A0266,r_and_b,174848
S03125,Song 03125,A0119,rock,227538
S03126,Song 03126,A0362,latin,295617
S03127,Song 03127,A0324,classical,190227
S03128,Song 03128,A0006,latin,247152
S03129,Song 03129,A0037,classical,184936
S03130,Song 03130,A0210,r_and_b,331836
S03131,Song 03131,A0388,hip_hop,196917
S03132,Song 03132,A0037,classical,108073
S03133,Song 03133,A0147,indie_rock,298844
S03134,Song 03134,A0047,rock,212521
S03135,Song 03135,A0296,country,178353
S03136,Song 03136,A0388,hip_hop,245032
S03137,Song 03137,A0167,jazz,189774
S03138,Song 03138,A0009,reggaeton,165296
S03139,Song 03139,A0098,country,219808
S03140,Song 03140,A0036,latin,176698
S03141,Song 03141,A0030,latin,249679
S03142,Song 03142,A0342,classical,304614
S03143,Song 03143,A0122,reggaeton,275717
S03144,Song 03144,A0247,pop,44334
S03145,Song 03145,A0284,latin,237038
S03146,Song 03146,A0036,latin,171858
S03147,Song 03147,A0126,country,259355
S03148,Song 03148,A0378,pop,231133
S03149,Song 03149,A0120,reggaeton,209031
S03150,Song 03150,A0212,jazz,144058
S03151,Song 03151,A0126,country,238074
S03152,Song 03152,A0389,metal,197616
S03153,Song 03153,A0152,jazz,152278
S03154,Song 03154,A0033,metal,297611
S03155,Song 03155,A0004,jazz,264249
S03156,Song 03156,A0268,electronic,114596
S03157,Song 03157,A0113,country,220203
S03158,Song 03158,A0045,indie_rock,252738
S03159,Song 03159,A0110,r_and_b,146986
S03160,Song 03160,A0058,electronic,196588
S03161,Song 03161,A0248,electronic,228660
S03162,Song 03162,A0099,pop,210554
S03163,Song 03163,A0014,r_and_b,341376
S03164,Song 03164,A0136,electronic,255730
S03165,Song 03165,A0278,rock,183658
S03166,Song 03166,A0134,rock,144756
S03167,Song 03167,A0364,pop,241444
S03168,Song 03168,A0108,jazz,283559
S03169,Song 03169,A0381,r_and_b,230806
S03170,Song 03170,A0080,indie_rock,272106
S03171,Song 03171,A0296,country,202438
S03172,Song 03172,A0064,classical,169001
S03173,Song 03173,A0252,classical,260852
S03174,Song 03174,A0163,pop,55923
S03175,Song 03175,A0216,metal,251817
S03176,Song 03176,A0121,classical,232661
S03177,Song 03177,A0161,classical,113467
S03178,Song 03178,A0027,rock,178569
S03179,Song 03179,A0292,latin,306721
S03180,Song 03180,A0042,metal,198014
S03181,Song 03181,A0003,country,192023
S03182,Song 03182,A0194,jazz,257979
S03183,Song 03183,A0305,electronic,227778
S03184,Song 03184,A0099,pop,216696
S03185,Song 03185,A0126,country,305253
S03186,Song 03186,A0049,jazz,353614
S03187,Song 03187,A0395,electronic,160605
S03188,Song 03188,A0329,reggaeton,243239
S03189,Song 03189,A0077,rock,184805
S03190,Song 03190,A0089,reggaeton,253386
S03191,Song 03191,A0277,electronic,230402
S03192,Song 03192,A0324,classical,307515
S03193,Song 03193,A0148,classical,175877
S03194,Song 03194,A0122,reggaeton,158279
